h_id,accm_txn_complete_time
5919,5/27/2022
5920,5/28/2022
5921,5/29/2022
5922,5/30/2022
5923,5/31/2022
5924,06-01-22
5925,06-02-22
5926,06-03-22
5927,06-04-22
5928,06-05-22
5929,06-06-22
5930,06-07-22
5931,06-08-22
5932,06-09-22
5933,06-10-22
5934,06-11-22
5935,06-12-22
5936,6/13/2022
5937,6/14/2022
5938,5/15/2022
5939,5/16/2022
5940,5/17/2022
5941,5/18/2022
5942,5/19/2022
5943,5/20/2022
5944,5/21/2022
5945,5/22/2022
5946,5/23/2022
5947,5/24/2022
5948,5/25/2022
5949,5/26/2022
5950,5/27/2022
5951,5/28/2022
5952,5/29/2022
5953,5/30/2022
5954,5/31/2022
5955,06-01-22
5956,06-02-22
5957,06-03-22
5958,06-04-22
5959,06-05-22
5960,06-06-22
5961,06-07-22
5962,06-08-22
5963,06-09-22
5964,06-10-22
5965,06-11-22
5966,06-12-22
5967,6/13/2022
5968,6/14/2022
5969,5/15/2022
5970,5/16/2022
5971,5/17/2022
5972,5/18/2022
5973,5/19/2022
5974,5/20/2022
5975,5/21/2022
5976,5/22/2022
5977,5/23/2022
5978,5/24/2022
5979,5/25/2022
5980,5/26/2022
5981,5/27/2022
5982,5/28/2022
5983,5/29/2022
5984,5/30/2022
5985,5/31/2022
5986,06-01-22
5987,06-02-22
5988,06-03-22
5989,06-04-22
5990,06-05-22
5991,06-06-22
5992,06-07-22
5993,06-08-22
5994,06-09-22
5995,06-10-22
5996,06-11-22
5997,06-12-22
5998,6/13/2022
5999,6/14/2022
6000,5/15/2022
6001,5/16/2022
6002,5/17/2022
6003,5/18/2022
6004,5/19/2022
6005,5/20/2022
6006,5/21/2022
6007,5/22/2022
6008,5/23/2022
6009,5/24/2022
6010,5/25/2022
6011,5/26/2022
6012,5/27/2022
6013,5/28/2022
6014,5/29/2022
6015,5/30/2022
6016,5/31/2022
6017,06-01-22
6018,06-02-22
6019,06-03-22
6020,06-04-22
6021,06-05-22
6022,06-06-22
6023,06-07-22
6024,06-08-22
6025,06-09-22
6026,06-10-22
6027,06-11-22
6028,06-12-22
6029,6/13/2022
6030,6/14/2022
6031,5/15/2022
6032,5/16/2022
6033,5/17/2022
6034,5/18/2022
6035,5/19/2022
6036,5/20/2022
6037,5/21/2022
6038,5/22/2022
6039,5/23/2022
6040,5/24/2022
6041,5/25/2022
6042,5/26/2022
6043,5/27/2022
6044,5/28/2022
6045,5/29/2022
6046,5/30/2022
6047,5/31/2022
6048,06-01-22
6049,06-02-22
6050,06-03-22
6051,06-04-22
6052,06-05-22
6053,06-06-22
6054,06-07-22
6055,06-08-22
6056,06-09-22
6057,06-10-22
6058,06-11-22
6059,06-12-22
6060,6/13/2022
6061,6/14/2022
6062,5/15/2022
6063,5/16/2022
6064,5/17/2022
6065,5/18/2022
6066,5/19/2022
6067,5/20/2022
6068,5/21/2022
6069,5/22/2022
6070,5/23/2022
6071,5/24/2022
6072,5/25/2022
6073,5/26/2022
6074,5/27/2022
6075,5/28/2022
6076,5/29/2022
6077,5/30/2022
6078,5/31/2022
6079,06-01-22
6080,06-02-22
6081,06-03-22
6082,06-04-22
6083,06-05-22
6084,06-06-22
6085,06-07-22
6086,06-08-22
6087,06-09-22
6088,06-10-22
6089,06-11-22
6090,06-12-22
6091,6/13/2022
6092,6/14/2022
6093,5/14/2022
6094,5/15/2022
6095,5/16/2022
6096,5/17/2022
6097,5/18/2022
6098,5/19/2022
6099,5/20/2022
6100,5/21/2022
6101,5/22/2022
6102,5/23/2022
6103,5/24/2022
6104,5/25/2022
6105,5/26/2022
6106,5/27/2022
6107,5/28/2022
6108,5/29/2022
6109,5/30/2022
6110,5/31/2022
6111,06-01-22
6112,06-02-22
6113,06-03-22
6114,06-04-22
6115,06-05-22
6116,06-06-22
6117,06-07-22
6118,06-08-22
6119,06-09-22
6120,06-10-22
6121,06-11-22
6122,06-12-22
6123,6/13/2022
6124,6/14/2022
6125,5/15/2022
6126,5/16/2022
6127,5/17/2022
6128,5/18/2022
6129,5/19/2022
6130,5/20/2022
6131,5/21/2022
6132,5/22/2022
6133,5/23/2022
6134,5/24/2022
6135,5/25/2022
6136,5/26/2022
6137,5/27/2022
6138,5/28/2022
6139,5/29/2022
6140,5/30/2022
6141,5/31/2022
6142,06-01-22
6143,06-02-22
6144,06-03-22
6145,06-04-22
6146,06-05-22
6147,06-06-22
6148,06-07-22
6149,06-08-22
6150,06-09-22
6151,06-10-22
6152,06-11-22
6153,06-12-22
6154,6/13/2022
6155,6/14/2022
6156,5/15/2022
6157,5/16/2022
6158,5/17/2022
6159,5/18/2022
6160,5/19/2022
6161,5/20/2022
6162,5/21/2022
6163,5/22/2022
6164,5/23/2022
6165,5/24/2022
6166,5/25/2022
6167,5/26/2022
6168,5/27/2022
6169,5/28/2022
6170,5/29/2022
6171,5/30/2022
6172,5/31/2022
6173,06-01-22
6174,06-02-22
6175,06-03-22
6176,06-04-22
6177,06-05-22
6178,06-06-22
6179,06-07-22
6180,06-08-22
6181,06-09-22
6182,06-10-22
6183,06-11-22
6184,06-12-22
6185,6/13/2022
6186,6/14/2022
6187,5/15/2022
6188,5/16/2022
6189,5/17/2022
6190,5/18/2022
6191,5/19/2022
6192,5/20/2022
6193,5/21/2022
6194,5/22/2022
6195,5/23/2022
6196,5/24/2022
6197,5/25/2022
6198,5/26/2022
6199,5/27/2022
6200,5/28/2022
6201,5/29/2022
6202,5/30/2022
6203,5/31/2022
6204,06-01-22
6205,06-02-22
6206,06-03-22
6207,06-04-22
6208,06-05-22
6209,06-06-22
6210,06-07-22
6211,06-08-22
6212,06-09-22
6213,06-10-22
6214,06-11-22
6215,06-12-22
6216,6/13/2022
6217,6/14/2022
6218,5/15/2022
6219,5/16/2022
6220,5/17/2022
6221,5/18/2022
6222,5/19/2022
6223,5/20/2022
6224,5/21/2022
6225,5/22/2022
6226,5/23/2022
6227,5/24/2022
6228,5/25/2022
6229,5/26/2022
6230,5/27/2022
6231,5/28/2022
6232,5/29/2022
6233,5/30/2022
6234,5/31/2022
6235,06-01-22
6236,06-02-22
6237,06-03-22
6238,06-04-22
6239,06-05-22
6240,06-06-22
6241,06-07-22
6242,06-08-22
6243,06-09-22
6244,06-10-22
6245,06-11-22
6246,06-12-22
6247,6/13/2022
6248,6/14/2022
6249,5/15/2022
6250,5/16/2022
6251,5/17/2022
6252,5/18/2022
6253,5/19/2022
6254,5/20/2022
6255,5/21/2022
6256,5/22/2022
6257,5/23/2022
6258,5/24/2022
6259,5/25/2022
6260,5/26/2022
6261,5/27/2022
6262,5/28/2022
6263,5/29/2022
6264,5/30/2022
6265,5/31/2022
6266,06-01-22
6267,06-02-22
6268,06-03-22
6269,06-04-22
6270,06-05-22
6271,06-06-22
6272,06-07-22
6273,06-08-22
6274,06-09-22
6275,06-10-22
6276,06-11-22
6277,06-12-22
6278,6/13/2022
6279,6/14/2022
6280,5/14/2022
6281,5/15/2022
6282,5/16/2022
6283,5/17/2022
6284,5/18/2022
6285,5/19/2022
6286,5/20/2022
6287,5/21/2022
6288,5/22/2022
6289,5/23/2022
6290,5/24/2022
6291,5/25/2022
6292,5/26/2022
6293,5/27/2022
6294,5/28/2022
6295,5/29/2022
6296,5/30/2022
6297,5/31/2022
6298,06-01-22
6299,06-02-22
6300,06-03-22
6301,06-04-22
6302,06-05-22
6303,06-06-22
6304,06-07-22
6305,06-08-22
6306,06-09-22
6307,06-10-22
6308,06-11-22
6309,06-12-22
6310,6/13/2022
6311,6/14/2022
6312,5/15/2022
6313,5/16/2022
6314,5/17/2022
6315,5/18/2022
6316,5/19/2022
6317,5/20/2022
6318,5/21/2022
6319,5/22/2022
6320,5/23/2022
6321,5/24/2022
6322,5/25/2022
6323,5/26/2022
6324,5/27/2022
6325,5/28/2022
6326,5/29/2022
6327,5/30/2022
6328,5/31/2022
6329,06-01-22
6330,06-02-22
6331,06-03-22
6332,06-04-22
6333,06-05-22
6334,06-06-22
6335,06-07-22
6336,06-08-22
6337,06-09-22
6338,06-10-22
6339,06-11-22
6340,06-12-22
6341,6/13/2022
6342,6/14/2022
6343,5/15/2022
6344,5/16/2022
6345,5/17/2022
6346,5/18/2022
6347,5/19/2022
6348,5/20/2022
6349,5/21/2022
6350,5/22/2022
6351,5/23/2022
6352,5/24/2022
6353,5/25/2022
6354,5/26/2022
6355,5/27/2022
6356,5/28/2022
6357,5/29/2022
6358,5/30/2022
6359,5/31/2022
6360,06-01-22
6361,06-02-22
6362,06-03-22
6363,06-04-22
6364,06-05-22
6365,06-06-22
6366,06-07-22
6367,06-08-22
6368,06-09-22
6369,06-10-22
6370,06-11-22
6371,06-12-22
6372,6/13/2022
6373,6/14/2022
6374,5/15/2022
6375,5/16/2022
6376,5/17/2022
6377,5/18/2022
6378,5/19/2022
6379,5/20/2022
6380,5/21/2022
6381,5/22/2022
6382,5/23/2022
6383,5/24/2022
6384,5/25/2022
6385,5/26/2022
6386,5/27/2022
6387,5/28/2022
6388,5/29/2022
6389,5/30/2022
6390,5/31/2022
6391,06-01-22
6392,06-02-22
6393,06-03-22
6394,06-04-22
6395,06-05-22
6396,06-06-22
6397,06-07-22
6398,06-08-22
6399,06-09-22
6400,06-10-22
6401,06-11-22
6402,06-12-22
6403,6/13/2022
6404,6/14/2022
6405,5/15/2022
6406,5/16/2022
6407,5/17/2022
6408,5/18/2022
6409,5/19/2022
6410,5/20/2022
6411,5/21/2022
6412,5/22/2022
6413,5/23/2022
6414,5/24/2022
6415,5/25/2022
6416,5/26/2022
6417,5/27/2022
6418,5/28/2022
6419,5/29/2022
6420,5/30/2022
6421,5/31/2022
6422,06-01-22
6423,06-02-22
6424,06-03-22
6425,06-04-22
6426,06-05-22
6427,06-06-22
6428,06-07-22
6429,06-08-22
6430,06-09-22
6431,06-10-22
6432,06-11-22
6433,06-12-22
6434,6/13/2022
6435,6/14/2022
6436,5/15/2022
6437,5/16/2022
6438,5/17/2022
6439,5/18/2022
6440,5/19/2022
6441,5/20/2022
6442,5/21/2022
6443,5/22/2022
6444,5/23/2022
6445,5/24/2022
6446,5/25/2022
6447,5/26/2022
6448,5/27/2022
6449,5/28/2022
6450,5/29/2022
6451,5/30/2022
6452,5/31/2022
6453,06-01-22
6454,06-02-22
6455,06-03-22
6456,06-04-22
6457,06-05-22
6458,06-06-22
6459,06-07-22
6460,06-08-22
6461,06-09-22
6462,06-10-22
6463,06-11-22
6464,06-12-22
6465,6/13/2022
6466,6/14/2022
6467,5/14/2022
6468,5/15/2022
6469,5/16/2022
6470,5/17/2022
6471,5/18/2022
6472,5/19/2022
6473,5/20/2022
6474,5/21/2022
6475,5/22/2022
6476,5/23/2022
6477,5/24/2022
6478,5/25/2022
6479,5/26/2022
6480,5/27/2022
6481,5/28/2022
6482,5/29/2022
6483,5/30/2022
6484,5/31/2022
6485,06-01-22
6486,06-02-22
6487,06-03-22
6488,06-04-22
6489,06-05-22
6490,06-06-22
6491,06-07-22
6492,06-08-22
6493,06-09-22
6494,06-10-22
6495,06-11-22
6496,06-12-22
6497,6/13/2022
6498,6/14/2022
6499,5/15/2022
6500,5/16/2022
6501,5/17/2022
6502,5/18/2022
6503,5/19/2022
6504,5/20/2022
6505,5/21/2022
6506,5/22/2022
6507,5/23/2022
6508,5/24/2022
6509,5/25/2022
6510,5/26/2022
6511,5/27/2022
6512,5/28/2022
6513,5/29/2022
6514,5/30/2022
6515,5/31/2022
6516,06-01-22
6517,06-02-22
6518,06-03-22
6519,06-04-22
6520,06-05-22
6521,06-06-22
6522,06-07-22
6523,06-08-22
6524,06-09-22
6525,06-10-22
6526,06-11-22
6527,06-12-22
6528,6/13/2022
6529,6/14/2022
6530,5/15/2022
6531,5/16/2022
6532,5/17/2022
6533,5/18/2022
6534,5/19/2022
6535,5/20/2022
6536,5/21/2022
6537,5/22/2022
6538,5/23/2022
6539,5/24/2022
6540,5/25/2022
6541,5/26/2022
6542,5/27/2022
6543,5/28/2022
6544,5/29/2022
6545,5/30/2022
6546,5/31/2022
6547,06-01-22
6548,06-02-22
6549,06-03-22
6550,06-04-22
6551,06-05-22
6552,06-06-22
6553,06-07-22
6554,06-08-22
6555,06-09-22
6556,06-10-22
6557,06-11-22
6558,06-12-22
6559,6/13/2022
6560,6/14/2022
6561,5/15/2022
6562,5/16/2022
6563,5/17/2022
6564,5/18/2022
6565,5/19/2022
6566,5/20/2022
6567,5/21/2022
6568,5/22/2022
6569,5/23/2022
6570,5/24/2022
6571,5/25/2022
6572,5/26/2022
6573,5/27/2022
6574,5/28/2022
6575,5/29/2022
6576,5/30/2022
6577,5/31/2022
6578,06-01-22
6579,06-02-22
6580,06-03-22
6581,06-04-22
6582,06-05-22
6583,06-06-22
6584,06-07-22
6585,06-08-22
6586,06-09-22
6587,06-10-22
6588,06-11-22
6589,06-12-22
6590,6/13/2022
6591,6/14/2022
6592,5/15/2022
6593,5/16/2022
6594,5/17/2022
6595,5/18/2022
6596,5/19/2022
6597,5/20/2022
6598,5/21/2022
6599,5/22/2022
6600,5/23/2022
6601,5/24/2022
6602,5/25/2022
6603,5/26/2022
6604,5/27/2022
6605,5/28/2022
6606,5/29/2022
6607,5/30/2022
6608,5/31/2022
6609,06-01-22
6610,06-02-22
6611,06-03-22
6612,06-04-22
6613,06-05-22
6614,06-06-22
6615,06-07-22
6616,06-08-22
6617,06-09-22
6618,06-10-22
6619,06-11-22
6620,06-12-22
6621,6/13/2022
6622,6/14/2022
6623,5/15/2022
6624,5/16/2022
6625,5/17/2022
6626,5/18/2022
6627,5/19/2022
6628,5/20/2022
6629,5/21/2022
6630,5/22/2022
6631,5/23/2022
6632,5/24/2022
6633,5/25/2022
6634,5/26/2022
6635,5/27/2022
6636,5/28/2022
6637,5/29/2022
6638,5/30/2022
6639,5/31/2022
6640,06-01-22
6641,06-02-22
6642,06-03-22
6643,06-04-22
6644,06-05-22
6645,06-06-22
6646,06-07-22
6647,06-08-22
6648,06-09-22
6649,06-10-22
6650,06-11-22
6651,06-12-22
6652,6/13/2022
6653,6/14/2022
6654,5/14/2022
6655,5/15/2022
6656,5/16/2022
6657,5/17/2022
6658,5/18/2022
6659,5/19/2022
6660,5/20/2022
6661,5/21/2022
6662,5/22/2022
6663,5/23/2022
6664,5/24/2022
6665,5/25/2022
6666,5/26/2022
6667,5/27/2022
6668,5/28/2022
6669,5/29/2022
6670,5/30/2022
6671,5/31/2022
6672,06-01-22
6673,06-02-22
6674,06-03-22
6675,06-04-22
6676,06-05-22
6677,06-06-22
6678,06-07-22
6679,06-08-22
6680,06-09-22
6681,06-10-22
6682,06-11-22
6683,06-12-22
6684,6/13/2022
6685,6/14/2022
6686,5/15/2022
6687,5/16/2022
6688,5/17/2022
6689,5/18/2022
6690,5/19/2022
6691,5/20/2022
6692,5/21/2022
6693,5/22/2022
6694,5/23/2022
6695,5/24/2022
6696,5/25/2022
6697,5/26/2022
6698,5/27/2022
6699,5/28/2022
6700,5/29/2022
6701,5/30/2022
6702,5/31/2022
6703,06-01-22
6704,06-02-22
6705,06-03-22
6706,06-04-22
6707,06-05-22
6708,06-06-22
6709,06-07-22
6710,06-08-22
6711,06-09-22
6712,06-10-22
6713,06-11-22
6714,06-12-22
6715,6/13/2022
6716,6/14/2022
6717,5/15/2022
6718,5/16/2022
6719,5/17/2022
6720,5/18/2022
6721,5/19/2022
6722,5/20/2022
6723,5/21/2022
6724,5/22/2022
6725,5/23/2022
6726,5/24/2022
6727,5/25/2022
6728,5/26/2022
6729,5/27/2022
6730,5/28/2022
6731,5/29/2022
6732,5/30/2022
6733,5/31/2022
6734,06-01-22
6735,06-02-22
6736,06-03-22
6737,06-04-22
6738,06-05-22
6739,06-06-22
6740,06-07-22
6741,06-08-22
6742,06-09-22
6743,06-10-22
6744,06-11-22
6745,06-12-22
6746,6/13/2022
6747,6/14/2022
6748,5/15/2022
6749,5/16/2022
6750,5/17/2022
6751,5/18/2022
6752,5/19/2022
6753,5/20/2022
6754,5/21/2022
6755,5/22/2022
6756,5/23/2022
6757,5/24/2022
6758,5/25/2022
6759,5/26/2022
6760,5/27/2022
6761,5/28/2022
6762,5/29/2022
6763,5/30/2022
6764,5/31/2022
6765,06-01-22
6766,06-02-22
6767,06-03-22
6768,06-04-22
6769,06-05-22
6770,06-06-22
6771,06-07-22
6772,06-08-22
6773,06-09-22
6774,06-10-22
6775,06-11-22
6776,06-12-22
6777,6/13/2022
6778,6/14/2022
6779,5/15/2022
6780,5/16/2022
6781,5/17/2022
6782,5/18/2022
6783,5/19/2022
6784,5/20/2022
6785,5/21/2022
6786,5/22/2022
6787,5/23/2022
6788,5/24/2022
6789,5/25/2022
6790,5/26/2022
6791,5/27/2022
6792,5/28/2022
6793,5/29/2022
6794,5/30/2022
6795,5/31/2022
6796,06-01-22
6797,06-02-22
6798,06-03-22
6799,06-04-22
6800,06-05-22
6801,06-06-22
6802,06-07-22
6803,06-08-22
6804,06-09-22
6805,06-10-22
6806,06-11-22
6807,06-12-22
6808,6/13/2022
6809,6/14/2022
6810,5/15/2022
6811,5/16/2022
6812,5/17/2022
6813,5/18/2022
6814,5/19/2022
6815,5/20/2022
6816,5/21/2022
6817,5/22/2022
6818,5/23/2022
6819,5/24/2022
6820,5/25/2022
6821,5/26/2022
6822,5/27/2022
6823,5/28/2022
6824,5/29/2022
6825,5/30/2022
6826,5/31/2022
6827,06-01-22
6828,06-02-22
6829,06-03-22
6830,06-04-22
6831,06-05-22
6832,06-06-22
6833,06-07-22
6834,06-08-22
6835,06-09-22
6836,06-10-22
6837,06-11-22
6838,06-12-22
6839,6/13/2022
6840,6/14/2022
6841,5/14/2022
6842,5/15/2022
6843,5/16/2022
6844,5/17/2022
6845,5/18/2022
6846,5/19/2022
6847,5/20/2022
6848,5/21/2022
6849,5/22/2022
6850,5/23/2022
6851,5/24/2022
6852,5/25/2022
6853,5/26/2022
6854,5/27/2022
6855,5/28/2022
6856,5/29/2022
6857,5/30/2022
6858,5/31/2022
6859,06-01-22
6860,06-02-22
6861,06-03-22
6862,06-04-22
6863,06-05-22
6864,06-06-22
6865,06-07-22
6866,06-08-22
6867,06-09-22
6868,06-10-22
6869,06-11-22
6870,06-12-22
6871,6/13/2022
6872,6/14/2022
6873,5/15/2022
6874,5/16/2022
6875,5/17/2022
6876,5/18/2022
6877,5/19/2022
6878,5/20/2022
6879,5/21/2022
6880,5/22/2022
6881,5/23/2022
6882,5/24/2022
6883,5/25/2022
6884,5/26/2022
6885,5/27/2022
6886,5/28/2022
6887,5/29/2022
6888,5/30/2022
6889,5/31/2022
6890,06-01-22
6891,06-02-22
6892,06-03-22
6893,06-04-22
6894,06-05-22
6895,06-06-22
6896,06-07-22
6897,06-08-22
6898,06-09-22
6899,06-10-22
6900,06-11-22
6901,06-12-22
6902,6/13/2022
6903,6/14/2022
6904,5/15/2022
6905,5/16/2022
6906,5/17/2022
6907,5/18/2022
6908,5/19/2022
6909,5/20/2022
6910,5/21/2022
6911,5/22/2022
6912,5/23/2022
6913,5/24/2022
6914,5/25/2022
6915,5/26/2022
6916,5/27/2022
6917,5/28/2022
6918,5/29/2022
6919,5/30/2022
6920,5/31/2022
6921,06-01-22
6922,06-02-22
6923,06-03-22
6924,06-04-22
6925,06-05-22
6926,06-06-22
6927,06-07-22
6928,06-08-22
6929,06-09-22
6930,06-10-22
6931,06-11-22
6932,06-12-22
6933,6/13/2022
6934,6/14/2022
6935,5/15/2022
6936,5/16/2022
6937,5/17/2022
6938,5/18/2022
6939,5/19/2022
6940,5/20/2022
6941,5/21/2022
6942,5/22/2022
6943,5/23/2022
6944,5/24/2022
6945,5/25/2022
6946,5/26/2022
6947,5/27/2022
6948,5/28/2022
6949,5/29/2022
6950,5/30/2022
6951,5/31/2022
6952,06-01-22
6953,06-02-22
6954,06-03-22
6955,06-04-22
6956,06-05-22
6957,06-06-22
6958,06-07-22
6959,06-08-22
6960,06-09-22
6961,06-10-22
6962,06-11-22
6963,06-12-22
6964,6/13/2022
6965,6/14/2022
6966,5/15/2022
6967,5/16/2022
6968,5/17/2022
6969,5/18/2022
6970,5/19/2022
6971,5/20/2022
6972,5/21/2022
6973,5/22/2022
6974,5/23/2022
6975,5/24/2022
6976,5/25/2022
6977,5/26/2022
6978,5/27/2022
6979,5/28/2022
6980,5/29/2022
6981,5/30/2022
6982,5/31/2022
6983,06-01-22
6984,06-02-22
6985,06-03-22
6986,06-04-22
6987,06-05-22
6988,06-06-22
6989,06-07-22
6990,06-08-22
6991,06-09-22
6992,06-10-22
6993,06-11-22
6994,06-12-22
6995,6/13/2022
6996,6/14/2022
6997,5/15/2022
6998,5/16/2022
6999,5/17/2022
7000,5/18/2022
7001,5/19/2022
7002,5/20/2022
7003,5/21/2022
7004,5/22/2022
7005,5/23/2022
7006,5/24/2022
7007,5/25/2022
7008,5/26/2022
7009,5/27/2022
7010,5/28/2022
7011,5/29/2022
7012,5/30/2022
7013,5/31/2022
7014,06-01-22
7015,06-02-22
7016,06-03-22
7017,06-04-22
7018,06-05-22
7019,06-06-22
7020,06-07-22
7021,06-08-22
7022,06-09-22
7023,06-10-22
7024,06-11-22
7025,06-12-22
7026,6/13/2022
7027,6/14/2022
7028,5/14/2022
7029,5/15/2022
7030,5/16/2022
7031,5/17/2022
7032,5/18/2022
7033,5/19/2022
7034,5/20/2022
7035,5/21/2022
7036,5/22/2022
7037,5/23/2022
7038,5/24/2022
7039,5/25/2022
7040,5/26/2022
7041,5/27/2022
7042,5/28/2022
7043,5/29/2022
7044,5/30/2022
7045,5/31/2022
7046,06-01-22
7047,06-02-22
7048,06-03-22
7049,06-04-22
7050,06-05-22
7051,06-06-22
7052,06-07-22
7053,06-08-22
7054,06-09-22
7055,06-10-22
7056,06-11-22
7057,06-12-22
7058,6/13/2022
7059,6/14/2022
7060,5/15/2022
7061,5/16/2022
7062,5/17/2022
7063,5/18/2022
7064,5/19/2022
7065,5/20/2022
7066,5/21/2022
7067,5/22/2022
7068,5/23/2022
7069,5/24/2022
7070,5/25/2022
7071,5/26/2022
7072,5/27/2022
7073,5/28/2022
7074,5/29/2022
7075,5/30/2022
7076,5/31/2022
7077,06-01-22
7078,06-02-22
7079,06-03-22
7080,06-04-22
7081,06-05-22
7082,06-06-22
7083,06-07-22
7084,06-08-22
7085,06-09-22
7086,06-10-22
7087,06-11-22
7088,06-12-22
7089,6/13/2022
7090,6/14/2022
7091,5/15/2022
7092,5/16/2022
7093,5/17/2022
7094,5/18/2022
7095,5/19/2022
7096,5/20/2022
7097,5/21/2022
7098,5/22/2022
7099,5/23/2022
7100,5/24/2022
7101,5/25/2022
7102,5/26/2022
7103,5/27/2022
7104,5/28/2022
7105,5/29/2022
7106,5/30/2022
7107,5/31/2022
7108,06-01-22
7109,06-02-22
7110,06-03-22
7111,06-04-22
7112,06-05-22
7113,06-06-22
7114,06-07-22
7115,06-08-22
7116,06-09-22
7117,06-10-22
7118,06-11-22
7119,06-12-22
7120,6/13/2022
7121,6/14/2022
7122,5/15/2022
7123,5/16/2022
7124,5/17/2022
7125,5/18/2022
7126,5/19/2022
7127,5/20/2022
7128,5/21/2022
7129,5/22/2022
7130,5/23/2022
7131,5/24/2022
7132,5/25/2022
7133,5/26/2022
7134,5/27/2022
7135,5/28/2022
7136,5/29/2022
7137,5/30/2022
7138,5/31/2022
7139,06-01-22
7140,06-02-22
7141,06-03-22
7142,06-04-22
7143,06-05-22
7144,06-06-22
7145,06-07-22
7146,06-08-22
7147,06-09-22
7148,06-10-22
7149,06-11-22
7150,06-12-22
7151,6/13/2022
7152,6/14/2022
7153,5/15/2022
7154,5/16/2022
7155,5/17/2022
7156,5/18/2022
7157,5/19/2022
7158,5/20/2022
7159,5/21/2022
7160,5/22/2022
7161,5/23/2022
7162,5/24/2022
7163,5/25/2022
7164,5/26/2022
7165,5/27/2022
7166,5/28/2022
7167,5/29/2022
7168,5/30/2022
7169,5/31/2022
7170,06-01-22
7171,06-02-22
7172,06-03-22
7173,06-04-22
7174,06-05-22
7175,06-06-22
7176,06-07-22
7177,06-08-22
7178,06-09-22
7179,06-10-22
7180,06-11-22
7181,06-12-22
7182,6/13/2022
7183,6/14/2022
7184,5/15/2022
7185,5/16/2022
7186,5/17/2022
7187,5/18/2022
7188,5/19/2022
7189,5/20/2022
7190,5/21/2022
7191,5/22/2022
7192,5/23/2022
7193,5/24/2022
7194,5/25/2022
7195,5/26/2022
7196,5/27/2022
7197,5/28/2022
7198,5/29/2022
7199,5/30/2022
7200,5/31/2022
7201,06-01-22
7202,06-02-22
7203,06-03-22
7204,06-04-22
7205,06-05-22
7206,06-06-22
7207,06-07-22
7208,06-08-22
7209,06-09-22
7210,06-10-22
7211,06-11-22
7212,06-12-22
7213,6/13/2022
7214,6/14/2022
7215,5/14/2022
7216,5/15/2022
7217,5/16/2022
7218,5/17/2022
7219,5/18/2022
7220,5/19/2022
7221,5/20/2022
7222,5/21/2022
7223,5/22/2022
7224,5/23/2022
7225,5/24/2022
7226,5/25/2022
7227,5/26/2022
7228,5/27/2022
7229,5/28/2022
7230,5/29/2022
7231,5/30/2022
7232,5/31/2022
7233,06-01-22
7234,06-02-22
7235,06-03-22
7236,06-04-22
7237,06-05-22
7238,06-06-22
7239,06-07-22
7240,06-08-22
7241,06-09-22
7242,06-10-22
7243,06-11-22
7244,06-12-22
7245,6/13/2022
7246,6/14/2022
7247,5/15/2022
7248,5/16/2022
7249,5/17/2022
7250,5/18/2022
7251,5/19/2022
7252,5/20/2022
7253,5/21/2022
7254,5/22/2022
7255,5/23/2022
7256,5/24/2022
7257,5/25/2022
7258,5/26/2022
7259,5/27/2022
7260,5/28/2022
7261,5/29/2022
7262,5/30/2022
7263,5/31/2022
7264,06-01-22
7265,06-02-22
7266,06-03-22
7267,06-04-22
7268,06-05-22
7269,06-06-22
7270,06-07-22
7271,06-08-22
7272,06-09-22
7273,06-10-22
7274,06-11-22
7275,06-12-22
7276,6/13/2022
7277,6/14/2022
7278,5/15/2022
7279,5/16/2022
7280,5/17/2022
7281,5/18/2022
7282,5/19/2022
7283,5/20/2022
7284,5/21/2022
7285,5/22/2022
7286,5/23/2022
7287,5/24/2022
7288,5/25/2022
7289,5/26/2022
7290,5/27/2022
7291,5/28/2022
7292,5/29/2022
7293,5/30/2022
7294,5/31/2022
7295,06-01-22
7296,06-02-22
7297,06-03-22
7298,06-04-22
7299,06-05-22
7300,06-06-22
7301,06-07-22
7302,06-08-22
7303,06-09-22
7304,06-10-22
7305,06-11-22
7306,06-12-22
7307,6/13/2022
7308,6/14/2022
7309,5/15/2022
7310,5/16/2022
7311,5/17/2022
7312,5/18/2022
7313,5/19/2022
7314,5/20/2022
7315,5/21/2022
7316,5/22/2022
7317,5/23/2022
7318,5/24/2022
7319,5/25/2022
7320,5/26/2022
7321,5/27/2022
7322,5/28/2022
7323,5/29/2022
7324,5/30/2022
7325,5/31/2022
7326,06-01-22
7327,06-02-22
7328,06-03-22
7329,06-04-22
7330,06-05-22
7331,06-06-22
7332,06-07-22
7333,06-08-22
7334,06-09-22
7335,06-10-22
7336,06-11-22
7337,06-12-22
7338,6/13/2022
7339,6/14/2022
7340,5/15/2022
7341,5/16/2022
7342,5/17/2022
7343,5/18/2022
7344,5/19/2022
7345,5/20/2022
7346,5/21/2022
7347,5/22/2022
7348,5/23/2022
7349,5/24/2022
7350,5/25/2022
7351,5/26/2022
7352,5/27/2022
7353,5/28/2022
7354,5/29/2022
7355,5/30/2022
7356,5/31/2022
7357,06-01-22
7358,06-02-22
7359,06-03-22
7360,06-04-22
7361,06-05-22
7362,06-06-22
7363,06-07-22
7364,06-08-22
7365,06-09-22
7366,06-10-22
7367,06-11-22
7368,06-12-22
7369,6/13/2022
7370,6/14/2022
7371,5/15/2022
7372,5/16/2022
